PassengerId,Name,Sex,Age,Pclass,SibSp,Parch,Fare,Embarked,Cabin,Ticket,Survived
43558,Passenger_043558,female,44.7,3,0,0,16.62,S,F,TKT-504455,0
43559,Passenger_043559,male,50.6,1,1,0,148.59,S,C,TKT-770056,0
43560,Passenger_043560,female,37.1,2,0,2,42.68,S,E,TKT-396823,0
43561,Passenger_043561,female,38.9,3,0,0,11.93,S,,TKT-717741,0
43562,Passenger_043562,male,32.0,3,0,0,9.71,S,G,TKT-270517,1
43563,Passenger_043563,male,39.4,3,0,0,14.46,S,,TKT-221981,0
43564,Passenger_043564,female,18.2,2,0,0,67.94,C,D,TKT-144429,1
43565,Passenger_043565,male,36.0,3,0,2,10.14,C,,TKT-219783,0
43566,Passenger_043566,female,18.2,3,0,0,15.96,S,E,TKT-801632,1
43567,Passenger_043567,male,41.1,3,0,0,34.63,S,E,TKT-886539,0
43568,Passenger_043568,male,32.7,3,0,0,7.62,S,,TKT-174555,0
43569,Passenger_043569,female,27.4,3,0,0,10.4,S,F,TKT-137117,1
43570,Passenger_043570,male,43.7,3,1,1,20.06,Q,,TKT-988227,0
43571,Passenger_043571,male,20.2,2,0,0,30.21,S,F,TKT-183845,0
43572,Passenger_043572,male,32.7,3,1,0,11.82,Q,,TKT-637487,0
43573,Passenger_043573,female,43.4,3,3,0,12.48,S,,TKT-179455,0
43574,Passenger_043574,male,29.0,1,0,0,67.81,Q,C,TKT-622141,1
43575,Passenger_043575,female,5.1,1,0,0,30.12,S,,TKT-235334,1
43576,Passenger_043576,male,19.5,3,0,3,22.32,S,E,TKT-495811,0
43577,Passenger_043577,male,39.3,2,1,0,13.5,S,D,TKT-876417,0
43578,Passenger_043578,male,23.8,1,0,0,206.86,S,B,TKT-453685,0
43579,Passenger_043579,male,38.0,2,0,0,31.27,S,E,TKT-747095,0
43580,Passenger_043580,male,40.8,3,0,0,13.34,S,E,TKT-779115,1
43581,Passenger_043581,male,36.0,3,0,0,9.95,S,,TKT-188461,0
43582,Passenger_043582,male,13.9,3,2,0,13.94,S,E,TKT-174000,1
43583,Passenger_043583,male,12.5,1,1,0,133.31,S,,TKT-942495,1
43584,Passenger_043584,male,36.9,3,0,0,5.08,S,E,TKT-586374,0
43585,Passenger_043585,male,,1,0,1,98.48,S,,TKT-279128,1
43586,Passenger_043586,male,34.5,2,0,0,23.06,S,E,TKT-570200,0
43587,Passenger_043587,male,40.1,1,0,0,110.49,S,C,TKT-985181,1
43588,Passenger_043588,female,24.0,3,3,0,16.83,Q,G,TKT-678676,1
43589,Passenger_043589,male,14.3,3,2,2,25.08,S,G,TKT-409394,0
43590,Passenger_043590,female,,1,3,0,92.37,C,,TKT-914315,1
43591,Passenger_043591,male,3.1,1,0,0,65.2,S,,TKT-441858,0
43592,Passenger_043592,female,46.5,3,0,1,13.45,S,G,TKT-962550,0
43593,Passenger_043593,male,24.9,3,0,0,23.17,C,G,TKT-349409,0
43594,Passenger_043594,male,38.4,2,0,0,36.62,N,D,TKT-718237,0
43595,Passenger_043595,male,39.0,2,0,0,46.48,S,D,TKT-778804,0
43596,Passenger_043596,female,,3,0,2,11.83,C,F,TKT-368754,0
43597,Passenger_043597,female,,2,0,1,23.92,C,,TKT-690754,1
43598,Passenger_043598,female,24.5,3,0,0,10.76,S,,TKT-322086,0
43599,Passenger_043599,male,,2,3,0,26.01,C,D,TKT-820020,0
43600,Passenger_043600,male,21.7,1,0,0,80.12,S,C,TKT-880855,0
43601,Passenger_043601,female,12.3,3,1,0,10.65,S,,TKT-104426,0
43602,Passenger_043602,male,26.4,3,1,0,6.54,S,F,TKT-493401,0
43603,Passenger_043603,male,17.2,1,1,0,68.94,S,D,TKT-427726,1
43604,Passenger_043604,female,44.6,2,0,1,31.79,S,E,TKT-371402,1
43605,Passenger_043605,male,21.1,1,0,0,118.61,S,C,TKT-665364,0
43606,Passenger_043606,male,13.5,1,0,2,60.02,C,A,TKT-449270,1
43607,Passenger_043607,female,24.4,1,3,0,147.6,S,A,TKT-122555,0
43608,Passenger_043608,female,18.4,1,1,1,106.18,S,,TKT-597550,0
43609,Passenger_043609,male,33.4,3,0,0,11.03,C,,TKT-657196,0
43610,Passenger_043610,female,46.1,1,0,1,66.93,Q,,TKT-300962,0
43611,Passenger_043611,female,50.0,3,0,0,27.97,Q,,TKT-800253,0
43612,Passenger_043612,male,37.9,3,1,0,12.49,Q,E,TKT-384853,0
43613,Passenger_043613,female,56.4,3,2,0,15.96,C,G,TKT-207514,0
43614,Passenger_043614,female,,1,0,0,77.13,S,,TKT-828231,1
43615,Passenger_043615,female,21.2,2,1,0,21.35,Q,D,TKT-848385,0
43616,Passenger_043616,male,36.0,1,4,0,82.13,S,B,TKT-557741,1
43617,Passenger_043617,male,23.7,1,1,0,195.98,C,C,TKT-348286,0
43618,Passenger_043618,male,35.7,3,0,2,16.39,S,E,TKT-646786,0
43619,Passenger_043619,male,46.9,3,0,0,9.56,S,E,TKT-263120,1
43620,Passenger_043620,male,64.7,2,2,0,29.57,S,D,TKT-155584,0
43621,Passenger_043621,male,33.4,3,0,0,17.06,S,G,TKT-911146,1
43622,Passenger_043622,male,14.9,3,0,1,15.22,S,,TKT-869474,0
43623,Passenger_043623,male,46.3,3,0,0,8.25,S,F,TKT-289997,0
43624,Passenger_043624,female,25.9,3,0,2,11.98,C,E,TKT-122199,0
43625,Passenger_043625,male,3.0,1,2,0,39.47,S,,TKT-441817,0
43626,Passenger_043626,male,27.7,2,0,2,31.21,S,D,TKT-515714,0
43627,Passenger_043627,male,38.4,2,0,0,19.66,S,F,TKT-690287,0
43628,Passenger_043628,female,30.4,3,0,1,16.16,C,,TKT-992115,1
43629,Passenger_043629,male,36.3,2,0,0,35.7,C,E,TKT-496343,0
43630,Passenger_043630,male,45.6,3,0,0,8.69,Q,,TKT-260886,1
43631,Passenger_043631,male,40.4,3,0,0,11.67,S,,TKT-389706,0
43632,Passenger_043632,male,43.0,1,0,0,100.24,S,C,TKT-761227,0
43633,Passenger_043633,female,53.0,2,0,0,12.98,S,E,TKT-196510,1
43634,Passenger_043634,male,8.5,2,0,0,18.68,S,,TKT-523495,0
43635,Passenger_043635,male,43.7,3,2,0,31.46,S,,TKT-561457,0
43636,Passenger_043636,male,15.6,3,0,0,5.74,S,E,TKT-105559,0
43637,Passenger_043637,female,24.6,3,0,0,11.04,S,,TKT-367228,1
43638,Passenger_043638,male,29.2,3,0,0,12.15,S,,TKT-294212,0
43639,Passenger_043639,male,33.8,3,0,0,17.46,S,F,TKT-296251,0
43640,Passenger_043640,male,35.4,1,0,1,77.0,S,B,TKT-365709,1
43641,Passenger_043641,male,35.3,3,0,0,6.43,S,G,TKT-230013,1
43642,Passenger_043642,male,33.1,2,1,0,36.73,Q,E,TKT-789482,1
43643,Passenger_043643,male,52.5,3,0,0,11.9,S,F,TKT-230316,0
43644,Passenger_043644,female,43.8,2,0,2,27.81,C,E,TKT-502044,1
43645,Passenger_043645,male,24.2,3,0,1,9.55,C,,TKT-165553,0
43646,Passenger_043646,male,28.5,3,0,0,12.47,C,G,TKT-682659,1
43647,Passenger_043647,male,17.3,1,0,0,106.56,S,C,TKT-668056,0
43648,Passenger_043648,female,51.5,3,4,0,30.91,S,,TKT-156001,0
43649,Passenger_043649,male,,2,0,2,21.67,S,D,TKT-489526,0
43650,Passenger_043650,male,13.3,1,1,0,47.05,S,A,TKT-291635,0
43651,Passenger_043651,female,12.5,3,0,0,6.71,C,,TKT-799340,0
43652,Passenger_043652,male,,2,0,2,47.21,S,D,TKT-720535,0
43653,Passenger_043653,female,17.3,3,0,0,6.84,N,,TKT-978412,0
43654,Passenger_043654,female,25.2,3,1,0,23.37,S,,TKT-965879,1
43655,Passenger_043655,female,34.9,3,0,0,14.11,C,,TKT-916503,0
43656,Passenger_043656,male,54.0,3,1,0,24.95,S,,TKT-315656,0
43657,Passenger_043657,male,47.0,2,5,1,31.68,S,,TKT-699171,1
43658,Passenger_043658,female,24.8,1,0,0,63.01,S,A,TKT-389717,1
43659,Passenger_043659,male,,3,0,1,15.1,S,F,TKT-451864,0
43660,Passenger_043660,male,,3,1,1,13.68,S,G,TKT-806148,1
43661,Passenger_043661,male,50.6,3,0,0,7.76,S,G,TKT-567677,0
43662,Passenger_043662,male,43.8,1,2,0,57.03,S,B,TKT-755984,1
43663,Passenger_043663,male,56.4,2,0,1,31.63,S,D,TKT-784779,0
43664,Passenger_043664,male,45.6,3,0,0,24.5,S,,TKT-359723,0
43665,Passenger_043665,male,27.2,3,3,0,17.28,C,F,TKT-488598,0
43666,Passenger_043666,female,39.0,3,1,0,15.92,S,,TKT-173978,1
43667,Passenger_043667,male,26.0,3,0,0,5.46,S,,TKT-676076,0
43668,Passenger_043668,male,,3,0,0,8.76,S,,TKT-615065,0
43669,Passenger_043669,male,34.7,1,0,0,83.7,S,,TKT-283206,1
43670,Passenger_043670,female,34.5,1,0,0,98.96,S,B,TKT-656762,1
43671,Passenger_043671,female,39.4,3,1,0,15.39,S,,TKT-466913,1
43672,Passenger_043672,male,36.1,1,1,0,49.68,S,,TKT-428708,0
43673,Passenger_043673,female,40.5,3,0,1,11.06,S,F,TKT-139534,0
43674,Passenger_043674,male,22.1,3,1,1,16.94,S,,TKT-403252,0
43675,Passenger_043675,male,32.9,3,0,0,11.54,C,,TKT-366205,0
43676,Passenger_043676,male,51.1,3,4,1,39.9,S,,TKT-206685,0
43677,Passenger_043677,female,50.6,1,0,0,92.31,S,B,TKT-366334,1
43678,Passenger_043678,female,42.7,3,2,0,9.35,S,,TKT-833740,1
43679,Passenger_043679,male,30.0,1,0,0,76.23,C,A,TKT-447568,1
43680,Passenger_043680,male,31.0,1,0,0,156.47,S,,TKT-424117,1
43681,Passenger_043681,male,17.4,3,0,0,16.18,S,F,TKT-498808,1
43682,Passenger_043682,male,,3,0,0,9.46,S,F,TKT-386641,1
43683,Passenger_043683,male,21.2,3,0,1,17.02,Q,F,TKT-206617,0
43684,Passenger_043684,female,39.9,3,1,3,19.83,S,F,TKT-101932,1
43685,Passenger_043685,female,7.5,1,3,2,121.23,S,,TKT-947385,0
43686,Passenger_043686,male,50.3,3,5,0,24.75,S,,TKT-112864,1
43687,Passenger_043687,female,42.7,3,0,2,17.48,S,G,TKT-783459,1
43688,Passenger_043688,male,36.6,3,4,0,11.47,S,,TKT-628887,1
43689,Passenger_043689,male,31.9,3,0,0,13.8,N,,TKT-896923,0
43690,Passenger_043690,male,35.5,3,0,0,12.55,S,,TKT-271626,0
43691,Passenger_043691,female,22.6,3,0,0,6.32,Q,G,TKT-201828,0
43692,Passenger_043692,male,42.5,3,3,1,25.47,S,,TKT-265295,0
43693,Passenger_043693,male,20.8,3,0,1,12.81,C,,TKT-837942,1
43694,Passenger_043694,male,44.3,1,0,0,90.35,S,,TKT-167064,0
43695,Passenger_043695,female,31.7,3,3,0,36.24,S,,TKT-589367,1
43696,Passenger_043696,male,,3,2,0,12.98,S,G,TKT-214860,0
43697,Passenger_043697,female,22.7,3,0,0,8.74,S,E,TKT-148328,1
43698,Passenger_043698,female,39.5,3,1,2,13.78,S,,TKT-905705,1
43699,Passenger_043699,female,10.3,2,0,0,37.92,S,D,TKT-978737,1
43700,Passenger_043700,male,20.0,3,2,0,11.4,C,,TKT-627180,0
43701,Passenger_043701,male,34.4,3,4,0,24.31,C,,TKT-793484,1
43702,Passenger_043702,male,45.4,3,4,0,32.92,S,E,TKT-325986,0
43703,Passenger_043703,female,47.1,2,2,0,20.87,S,D,TKT-729327,1
43704,Passenger_043704,female,0.5,3,2,0,12.81,S,F,TKT-868778,0
43705,Passenger_043705,male,22.6,3,0,0,14.14,C,,TKT-137023,1
43706,Passenger_043706,male,,2,0,0,39.38,S,,TKT-120585,1
43707,Passenger_043707,male,28.4,2,0,1,30.26,S,E,TKT-194544,0
43708,Passenger_043708,male,52.5,3,0,0,15.93,S,F,TKT-607131,0
43709,Passenger_043709,male,38.4,3,1,0,12.26,C,,TKT-883948,0
43710,Passenger_043710,female,36.4,3,1,0,20.62,C,E,TKT-127807,0
43711,Passenger_043711,male,17.4,2,0,0,30.76,S,,TKT-569586,0
43712,Passenger_043712,male,,3,0,0,5.13,S,F,TKT-760554,0
43713,Passenger_043713,male,42.0,1,0,0,56.21,N,B,TKT-218917,0
43714,Passenger_043714,female,48.1,1,1,0,49.88,C,,TKT-951512,1
43715,Passenger_043715,male,39.8,3,0,0,24.98,S,F,TKT-997032,0
43716,Passenger_043716,female,17.6,1,1,0,132.6,S,A,TKT-761259,1
43717,Passenger_043717,male,39.7,3,3,2,17.98,S,,TKT-297030,1
43718,Passenger_043718,male,42.2,2,0,2,46.61,S,E,TKT-667943,0
43719,Passenger_043719,male,50.8,2,0,0,18.6,S,F,TKT-342795,0
43720,Passenger_043720,female,31.4,3,1,0,10.83,S,,TKT-741662,0
43721,Passenger_043721,male,53.1,3,1,1,12.97,S,E,TKT-695575,1
43722,Passenger_043722,male,50.4,3,0,0,10.32,S,F,TKT-241244,0
43723,Passenger_043723,female,34.1,2,1,0,38.77,S,,TKT-432096,1
43724,Passenger_043724,male,51.8,3,1,0,12.0,S,E,TKT-133201,0
43725,Passenger_043725,male,8.8,1,0,0,103.41,S,,TKT-564390,0
43726,Passenger_043726,male,48.3,3,0,0,5.83,C,,TKT-384586,1
43727,Passenger_043727,male,,3,0,0,8.15,S,F,TKT-690029,1
43728,Passenger_043728,female,35.7,3,0,0,8.88,S,G,TKT-954878,1
43729,Passenger_043729,male,49.2,2,1,0,51.24,S,F,TKT-498959,1
43730,Passenger_043730,male,40.7,2,0,0,24.26,S,F,TKT-398349,1
43731,Passenger_043731,male,41.2,2,1,0,18.3,S,D,TKT-217446,0
43732,Passenger_043732,female,18.2,3,0,0,28.82,S,,TKT-474770,0
43733,Passenger_043733,male,25.5,1,0,0,61.17,Q,B,TKT-419775,0
43734,Passenger_043734,male,57.4,3,1,2,20.67,C,F,TKT-673946,0
43735,Passenger_043735,female,28.7,1,2,1,67.68,C,B,TKT-533315,1
43736,Passenger_043736,female,27.3,2,0,0,34.85,S,,TKT-631689,1
43737,Passenger_043737,male,13.4,3,0,0,14.43,S,E,TKT-297814,0
43738,Passenger_043738,male,42.4,3,0,0,16.23,S,,TKT-983053,0
43739,Passenger_043739,female,32.0,3,0,0,3.22,S,E,TKT-373220,1
43740,Passenger_043740,male,21.1,3,0,0,9.25,S,,TKT-708192,0
43741,Passenger_043741,female,42.2,3,0,0,14.18,S,,TKT-708838,0
43742,Passenger_043742,male,21.8,1,0,0,45.6,S,,TKT-700290,1
43743,Passenger_043743,male,66.7,3,3,2,18.46,S,F,TKT-447361,0
43744,Passenger_043744,male,38.6,3,3,1,21.09,S,,TKT-547631,0
43745,Passenger_043745,male,46.9,3,1,0,21.07,C,G,TKT-546790,0
43746,Passenger_043746,male,59.3,3,1,0,7.52,S,E,TKT-240650,1
43747,Passenger_043747,male,38.8,1,0,0,84.13,S,,TKT-161946,1
43748,Passenger_043748,female,34.2,1,0,0,90.38,N,,TKT-432862,1
43749,Passenger_043749,male,56.6,3,4,0,15.16,S,E,TKT-246566,1
43750,Passenger_043750,male,41.9,3,2,3,15.07,C,,TKT-452898,0
43751,Passenger_043751,male,37.3,1,0,0,75.99,N,,TKT-128709,1
43752,Passenger_043752,male,43.4,1,0,0,81.3,S,A,TKT-284039,1
43753,Passenger_043753,male,5.8,1,0,0,92.98,S,B,TKT-462040,1
43754,Passenger_043754,male,34.5,3,0,3,15.9,S,E,TKT-877676,0
43755,Passenger_043755,male,31.5,3,4,0,18.14,C,E,TKT-567583,1
43756,Passenger_043756,female,36.0,3,2,0,13.61,S,F,TKT-946452,1
43757,Passenger_043757,male,,2,0,0,27.33,S,,TKT-750355,1
43758,Passenger_043758,female,26.8,1,0,1,93.59,Q,D,TKT-801299,1
43759,Passenger_043759,male,4.5,3,0,1,15.91,S,,TKT-747300,1
43760,Passenger_043760,male,23.6,2,1,0,13.62,S,,TKT-339375,0
43761,Passenger_043761,male,24.5,1,0,0,119.16,S,D,TKT-879876,0
43762,Passenger_043762,male,49.9,1,0,1,83.24,Q,B,TKT-890407,0
43763,Passenger_043763,female,,3,0,2,8.96,S,F,TKT-139762,1
43764,Passenger_043764,female,23.6,3,0,2,21.1,C,F,TKT-101326,1
43765,Passenger_043765,female,37.3,3,0,0,6.84,S,,TKT-141332,0
43766,Passenger_043766,female,4.5,1,0,1,110.65,Q,C,TKT-261946,0
43767,Passenger_043767,female,53.2,2,0,0,44.66,S,,TKT-987214,1
43768,Passenger_043768,male,30.4,3,0,0,7.1,C,G,TKT-459747,0
43769,Passenger_043769,male,47.0,3,0,1,16.93,Q,F,TKT-342784,0
43770,Passenger_043770,male,9.4,3,0,1,11.8,S,F,TKT-866270,0
43771,Passenger_043771,female,35.2,1,0,0,44.14,S,,TKT-415461,1
43772,Passenger_043772,female,9.5,1,2,0,87.57,S,,TKT-547699,1
43773,Passenger_043773,female,22.9,2,0,0,40.96,S,F,TKT-119877,0
43774,Passenger_043774,female,27.9,3,0,0,11.71,S,F,TKT-348495,1
43775,Passenger_043775,female,18.5,1,0,0,109.16,S,D,TKT-236526,1
43776,Passenger_043776,male,59.4,2,0,0,15.91,Q,,TKT-288080,0
43777,Passenger_043777,male,20.6,3,0,0,17.63,S,,TKT-829067,0
43778,Passenger_043778,female,20.8,3,0,0,26.49,Q,E,TKT-162384,0
43779,Passenger_043779,male,28.9,1,0,0,217.23,S,,TKT-166224,0
43780,Passenger_043780,male,36.3,3,0,1,18.74,S,,TKT-235483,0
43781,Passenger_043781,male,19.5,1,0,0,69.5,S,B,TKT-404495,1
43782,Passenger_043782,male,,3,2,0,23.86,C,,TKT-810761,0
43783,Passenger_043783,female,33.6,3,0,0,16.71,S,G,TKT-905854,0
43784,Passenger_043784,female,49.0,1,2,0,75.79,C,,TKT-951067,1
43785,Passenger_043785,male,,2,0,0,17.49,S,,TKT-982382,0
43786,Passenger_043786,male,27.7,3,0,0,11.87,S,,TKT-145318,0
43787,Passenger_043787,male,21.1,1,2,0,74.44,S,B,TKT-319084,1
43788,Passenger_043788,male,41.4,3,0,1,11.22,S,,TKT-119180,0
43789,Passenger_043789,male,37.4,2,1,0,38.36,S,,TKT-187875,1
43790,Passenger_043790,male,23.6,1,0,0,49.66,S,C,TKT-910922,1
43791,Passenger_043791,male,52.1,3,3,1,15.72,S,,TKT-877880,0
43792,Passenger_043792,male,34.0,1,1,4,118.06,S,,TKT-925857,0
43793,Passenger_043793,male,21.1,1,0,0,52.79,S,,TKT-171292,0
43794,Passenger_043794,female,46.0,3,0,0,13.6,S,,TKT-939116,0
43795,Passenger_043795,male,37.1,2,0,0,15.65,S,,TKT-320311,1
43796,Passenger_043796,male,47.7,3,0,0,6.97,S,G,TKT-737268,0
43797,Passenger_043797,female,6.4,3,0,0,23.93,C,E,TKT-900824,1
43798,Passenger_043798,male,8.8,1,0,0,186.74,S,,TKT-502660,0
43799,Passenger_043799,female,43.9,3,0,0,8.11,S,F,TKT-949303,0
43800,Passenger_043800,male,,3,0,2,9.24,S,F,TKT-973736,0
43801,Passenger_043801,male,29.4,2,0,2,21.12,S,F,TKT-621297,0
43802,Passenger_043802,male,11.5,3,0,1,18.31,S,G,TKT-360825,0
43803,Passenger_043803,female,,1,4,2,129.38,S,C,TKT-689188,1
43804,Passenger_043804,female,20.3,2,0,0,27.5,Q,E,TKT-916561,1
43805,Passenger_043805,male,24.6,1,0,0,82.99,S,C,TKT-596811,0
43806,Passenger_043806,female,26.2,3,0,0,5.05,S,,TKT-870486,0
43807,Passenger_043807,male,52.9,3,0,0,12.81,C,F,TKT-619548,0
43808,Passenger_043808,male,50.1,3,0,0,33.88,S,F,TKT-939529,0
43809,Passenger_043809,male,49.1,2,1,1,11.88,Q,D,TKT-355106,1
43810,Passenger_043810,male,41.0,3,0,0,12.41,S,E,TKT-390571,0
43811,Passenger_043811,male,36.1,3,0,0,10.28,S,,TKT-880491,0
43812,Passenger_043812,male,28.3,3,1,2,17.29,S,E,TKT-660187,1
43813,Passenger_043813,male,55.4,3,0,2,16.09,S,,TKT-131349,0
43814,Passenger_043814,male,35.9,2,0,0,57.31,S,F,TKT-478071,0
43815,Passenger_043815,male,38.9,3,0,0,7.48,S,E,TKT-175313,1
43816,Passenger_043816,male,26.4,1,0,1,50.76,S,B,TKT-189055,0
43817,Passenger_043817,male,20.5,3,0,2,15.51,S,F,TKT-867235,0
43818,Passenger_043818,male,39.6,3,0,0,9.6,S,E,TKT-215882,0
43819,Passenger_043819,male,42.0,1,0,0,103.81,S,,TKT-772994,0
43820,Passenger_043820,male,39.0,2,0,3,64.41,C,F,TKT-705837,0
43821,Passenger_043821,male,,2,0,0,15.22,Q,,TKT-532660,0
43822,Passenger_043822,male,38.9,3,0,0,16.16,S,E,TKT-344970,1
43823,Passenger_043823,male,30.5,2,0,0,18.24,S,E,TKT-102588,0
43824,Passenger_043824,male,44.6,2,2,0,25.33,Q,,TKT-652010,0
43825,Passenger_043825,male,40.3,1,3,0,103.67,S,A,TKT-184890,0
43826,Passenger_043826,male,38.6,3,0,0,5.9,S,E,TKT-612279,1
43827,Passenger_043827,male,24.5,3,0,0,14.71,S,G,TKT-351666,1
43828,Passenger_043828,female,11.8,2,1,1,32.24,Q,E,TKT-570443,1
43829,Passenger_043829,male,18.1,3,3,1,49.67,C,G,TKT-643439,1
43830,Passenger_043830,male,0.5,3,0,4,22.8,C,E,TKT-637051,0
43831,Passenger_043831,female,31.6,1,0,0,44.8,S,C,TKT-545041,0
43832,Passenger_043832,male,31.4,2,1,0,16.58,S,E,TKT-538059,0
43833,Passenger_043833,male,20.4,1,0,0,159.28,C,D,TKT-485588,1
43834,Passenger_043834,male,45.7,3,0,3,21.79,C,,TKT-888202,0
43835,Passenger_043835,female,33.3,3,0,0,10.73,S,E,TKT-376802,0
43836,Passenger_043836,male,,3,2,0,10.02,S,,TKT-227220,0
43837,Passenger_043837,male,59.2,2,0,0,49.84,S,F,TKT-997534,1
43838,Passenger_043838,male,33.8,3,0,0,10.88,S,G,TKT-113152,0
43839,Passenger_043839,male,32.3,3,0,0,7.65,S,G,TKT-490144,0
43840,Passenger_043840,male,45.9,3,0,1,3.78,C,F,TKT-748401,0
43841,Passenger_043841,female,39.7,1,3,0,74.62,C,B,TKT-682235,1
43842,Passenger_043842,male,28.3,3,0,0,8.79,S,F,TKT-828493,1
43843,Passenger_043843,female,,2,0,0,20.32,C,F,TKT-859023,0
43844,Passenger_043844,female,29.5,2,0,0,17.77,S,E,TKT-304630,1
43845,Passenger_043845,male,41.6,1,0,0,95.56,Q,C,TKT-382611,1
43846,Passenger_043846,male,42.5,3,1,1,15.19,S,,TKT-124482,0
43847,Passenger_043847,male,25.8,3,3,0,23.48,S,E,TKT-241830,1
43848,Passenger_043848,female,49.2,2,1,0,27.98,S,,TKT-265375,1
43849,Passenger_043849,male,24.0,3,0,0,6.5,S,G,TKT-578567,0
43850,Passenger_043850,male,32.4,3,0,0,26.66,C,,TKT-364298,0
43851,Passenger_043851,male,25.8,3,0,0,12.45,S,,TKT-581979,0
43852,Passenger_043852,male,,1,0,2,66.43,S,,TKT-976969,0
43853,Passenger_043853,male,21.0,2,1,0,28.84,C,F,TKT-467112,1
43854,Passenger_043854,male,22.7,1,0,0,90.54,S,B,TKT-201420,1
43855,Passenger_043855,female,39.7,2,0,2,29.78,C,E,TKT-291863,1
43856,Passenger_043856,female,30.5,2,1,0,28.35,S,,TKT-942066,0
43857,Passenger_043857,female,30.1,2,0,1,36.63,S,E,TKT-485364,1
43858,Passenger_043858,male,43.4,2,5,0,32.77,S,,TKT-330136,0
43859,Passenger_043859,male,38.2,3,1,0,23.48,S,,TKT-180105,0
43860,Passenger_043860,male,48.5,3,1,0,8.96,S,F,TKT-332715,1
43861,Passenger_043861,male,33.2,2,0,0,30.73,C,D,TKT-564585,1
43862,Passenger_043862,female,27.2,2,0,1,34.16,S,E,TKT-469714,1
43863,Passenger_043863,female,28.5,2,0,0,11.36,Q,,TKT-854922,1
43864,Passenger_043864,male,31.9,1,0,0,36.5,Q,D,TKT-486359,0
43865,Passenger_043865,female,21.3,3,0,0,22.02,S,F,TKT-789299,0
43866,Passenger_043866,male,38.2,3,0,0,8.02,S,,TKT-533352,0
43867,Passenger_043867,female,19.6,3,2,1,22.85,S,,TKT-905789,1
43868,Passenger_043868,male,39.8,3,3,3,22.85,S,,TKT-906684,0
43869,Passenger_043869,female,39.8,3,2,0,17.26,Q,G,TKT-269758,0
43870,Passenger_043870,female,21.6,2,0,1,22.97,S,E,TKT-362140,0
43871,Passenger_043871,male,24.7,3,1,0,10.95,S,E,TKT-809609,0
43872,Passenger_043872,male,9.1,1,0,0,189.75,S,,TKT-828979,0
43873,Passenger_043873,male,38.8,3,0,0,14.87,C,G,TKT-685730,0
43874,Passenger_043874,female,36.1,3,0,0,15.6,S,E,TKT-858009,0
43875,Passenger_043875,male,30.9,3,0,2,17.4,S,G,TKT-560851,1
43876,Passenger_043876,female,10.9,1,0,0,105.31,S,,TKT-844567,0
43877,Passenger_043877,female,17.9,3,2,0,16.36,Q,,TKT-939316,0
43878,Passenger_043878,male,28.4,1,0,0,84.23,S,,TKT-926720,1
43879,Passenger_043879,male,60.6,3,0,0,6.25,S,G,TKT-533897,0
43880,Passenger_043880,male,28.3,3,0,0,29.08,S,F,TKT-874752,0
43881,Passenger_043881,male,26.6,3,0,0,13.43,Q,G,TKT-382440,0
43882,Passenger_043882,male,40.4,3,0,0,14.26,S,F,TKT-808788,0
43883,Passenger_043883,male,20.7,1,0,0,57.19,S,,TKT-158307,0
43884,Passenger_043884,male,22.4,1,1,0,61.57,S,,TKT-152425,0
43885,Passenger_043885,male,42.4,3,4,0,40.14,S,F,TKT-238670,0
43886,Passenger_043886,male,47.6,3,1,0,13.5,C,E,TKT-835497,0
43887,Passenger_043887,male,50.1,3,0,0,18.99,S,F,TKT-892220,0
43888,Passenger_043888,male,25.8,3,0,0,13.44,Q,,TKT-666692,0
43889,Passenger_043889,female,44.0,3,2,0,12.99,Q,,TKT-105197,1
43890,Passenger_043890,male,33.9,1,0,0,82.85,S,,TKT-408230,0
43891,Passenger_043891,male,5.8,1,0,0,180.6,S,,TKT-780713,0
43892,Passenger_043892,female,30.0,2,0,2,35.02,Q,,TKT-274404,0
43893,Passenger_043893,female,0.5,1,0,0,45.2,S,,TKT-201713,1
43894,Passenger_043894,male,33.3,3,0,0,18.56,S,,TKT-487885,0
43895,Passenger_043895,female,51.1,3,0,0,17.13,S,E,TKT-551374,0
43896,Passenger_043896,male,36.1,3,0,0,24.41,C,F,TKT-361377,0
43897,Passenger_043897,female,34.1,2,2,4,33.51,S,D,TKT-561792,0
43898,Passenger_043898,male,23.0,3,0,0,18.75,C,G,TKT-620648,0
43899,Passenger_043899,male,40.9,3,0,1,16.22,S,,TKT-758333,0
43900,Passenger_043900,female,22.0,3,1,2,34.2,S,G,TKT-366770,1
43901,Passenger_043901,male,14.2,1,1,0,76.19,S,,TKT-681467,0
43902,Passenger_043902,male,37.2,2,0,0,37.57,Q,D,TKT-683473,1
43903,Passenger_043903,female,36.3,2,1,0,42.62,S,,TKT-247943,0
43904,Passenger_043904,male,41.1,2,0,0,41.97,S,,TKT-488217,0
43905,Passenger_043905,male,43.6,1,0,0,102.06,S,C,TKT-518374,0
43906,Passenger_043906,male,33.1,3,1,0,12.54,S,E,TKT-423769,0
43907,Passenger_043907,female,41.3,1,0,0,135.93,Q,D,TKT-719608,0
43908,Passenger_043908,female,31.9,3,1,0,20.7,C,F,TKT-286621,1
43909,Passenger_043909,male,36.4,2,0,0,18.78,S,,TKT-521168,0
43910,Passenger_043910,male,38.6,1,3,0,93.91,S,C,TKT-918929,0
